CalKitAttenuator_2X10dBDate: 2026-04-17
CalKitAttenuator_2X10dBIFBW: 3.000000000000000E+03
CalKitAttenuator_2X10dBGPIB: GPIB0::16::INSTR
CalKitAttenuator_2X10dBStart_Hz: 148514850.0
CalKitAttenuator_2X10dBStop_Hz: 14999999850.0
CalKitAttenuator_2X10dBPoints: 201
CalKitAttenuator_2X10dBColumns:
CalKitAttenuator_2X10dBFreq_Hz, S11_Re, S11_Im, S21_Re, S21_Im, S12_Re, S12_Im, S22_Re, S22_Im
9.059405850000000000e+09,1.806831000000000062e-02,2.195930000000000104e-02,1.820526000000000089e-01,-2.091446000000000138e-01,2.147522000000000042e-01,-2.127609000000000028e-01,3.422545999999999922e-02,5.975720000000000337e-03
9.133663275000000000e+09,4.952429999999999853e-03,1.595974000000000004e-02,1.902312999999999921e-01,-2.117996000000000045e-01,1.976317999999999964e-01,-2.367095999999999922e-01,3.550148000000000192e-02,4.028320000000000164e-03
9.207920700000000000e+09,4.263880000000000274e-03,1.836872000000000157e-02,1.907349000000000128e-01,-2.321014000000000133e-01,1.576842999999999995e-01,-2.372894000000000114e-01,3.296661000000000036e-02,6.084400000000000225e-04
9.282178125000000000e+09,1.373482000000000001e-02,2.880858999999999850e-02,1.505126999999999993e-01,-2.364960000000000118e-01,1.592254999999999920e-01,-2.310028000000000081e-01,3.470992999999999995e-02,1.138689999999999928e-03
9.356435550000000000e+09,3.007125999999999896e-02,2.518462999999999952e-02,1.466216999999999937e-01,-2.019272000000000011e-01,1.505737000000000048e-01,-2.429961999999999955e-01,3.530501999999999946e-02,4.075999999999999762e-03
9.430692975000000000e+09,4.001235999999999682e-02,2.634050000000000193e-03,1.914673000000000069e-01,-2.256469999999999865e-01,1.450347999999999915e-01,-2.803039999999999976e-01,2.981376999999999985e-02,-6.122589000000000330e-03
9.504950400000000000e+09,3.779793000000000042e-02,-2.171897999999999884e-02,1.512450999999999934e-01,-2.707976999999999745e-01,8.840939999999999910e-02,-2.855681999999999943e-01,3.002739000000000102e-02,-1.188468999999999984e-02
9.579207825000000000e+09,1.652050000000000046e-02,-2.457905000000000159e-02,1.501007000000000036e-01,-2.860869999999999802e-01,1.125946000000000030e-01,-2.928467000000000153e-01,2.830886999999999987e-02,-1.161766000000000014e-02
9.653465250000000000e+09,9.673119000000000856e-03,-9.980202000000000517e-03,7.650759999999999506e-02,-3.074035999999999991e-01,9.457400000000000528e-02,-3.122864000000000195e-01,2.728271000000000168e-02,-1.541327999999999969e-02
9.727722675000000000e+09,2.294635999999999898e-02,7.870669999999999750e-03,5.456540000000000001e-02,-3.070679000000000047e-01,8.412169999999999370e-02,-2.596435999999999744e-01,3.515244000000000008e-02,-1.903915000000000121e-02
9.801980100000000000e+09,4.492378000000000343e-02,1.280212000000000017e-02,2.780149999999999982e-02,-2.902679000000000231e-01,7.812500000000000000e-02,-2.755431999999999881e-01,3.785895999999999706e-02,-1.622008999999999951e-02
9.876237525000000000e+09,4.388808999999999766e-02,6.340029999999999971e-03,2.885439999999999880e-02,-3.063965000000000161e-01,6.019589999999999663e-02,-2.784576000000000273e-01,4.060173000000000254e-02,-2.013397000000000103e-02
9.950494950000000000e+09,4.116249000000000297e-02,-1.306914999999999986e-02,6.236270000000000008e-02,-3.080749999999999877e-01,4.521180000000000337e-02,-3.054657000000000067e-01,3.765106000000000008e-02,-2.109718000000000010e-02
1.002475237500000000e+10,3.264236000000000221e-02,-2.571868999999999891e-02,3.907780000000000281e-02,-3.331451000000000273e-01,1.579279999999999920e-02,-3.032683999999999935e-01,4.554176000000000057e-02,-2.231216000000000102e-02
1.009900980000000000e+10,2.846146000000000093e-02,-3.026962000000000055e-02,1.441959999999999943e-02,-2.930145000000000111e-01,1.582340000000000135e-02,-3.067626999999999993e-01,4.201126000000000166e-02,-2.245712000000000055e-02
1.017326722500000000e+10,4.745479999999999837e-03,-4.419707999999999970e-02,6.835899999999999789e-03,-3.084105999999999792e-01,-2.743529999999999927e-02,-3.311767999999999934e-01,4.076003999999999738e-02,-1.849746999999999850e-02
1.024752465000000000e+10,-4.249573000000000413e-03,-3.704452999999999913e-02,-2.185058999999999960e-02,-3.398743000000000181e-01,-5.081176999999999916e-02,-3.305663999999999825e-01,4.086304000000000325e-02,-1.588439999999999991e-02
1.032178207500000000e+10,2.020264000000000087e-02,-2.042675000000000046e-02,-1.081238000000000060e-01,-3.211211999999999955e-01,-6.037903000000000020e-02,-3.212737999999999983e-01,4.108047000000000087e-02,-1.543617000000000079e-02
1.039603950000000000e+10,4.563331999999999805e-02,-2.005577000000000054e-02,-9.234618999999999467e-02,-3.033752000000000115e-01,-5.749511999999999678e-02,-3.219910000000000272e-01,4.270362999999999937e-02,-2.031708000000000125e-02
1.047029692500000000e+10,5.416678999999999938e-02,-3.568268000000000134e-02,-1.011963000000000029e-01,-3.151092999999999811e-01,-6.985473999999999850e-02,-2.988280999999999854e-01,4.010009999999999963e-02,-2.189636000000000013e-02
1.054455435000000000e+10,4.293059999999999932e-02,-5.657195999999999753e-02,-1.406860000000000055e-01,-3.179320999999999953e-01,-9.428406000000000287e-02,-2.785644999999999927e-01,4.099082999999999893e-02,-2.408599999999999977e-02
1.061881177500000000e+10,2.800940999999999848e-02,-5.127525000000000138e-02,-1.753386999999999862e-01,-2.705993999999999899e-01,-1.227721999999999980e-01,-2.823334000000000121e-01,3.540992999999999918e-02,-1.723861999999999964e-02
1.069306920000000000e+10,3.108979999999999903e-03,-4.785919000000000284e-02,-1.920166000000000095e-01,-2.755126999999999993e-01,-1.627502000000000115e-01,-2.840881000000000101e-01,3.386116000000000126e-02,-1.461983000000000033e-02
1.076732662500000000e+10,2.223970000000000027e-03,-4.758835000000000148e-02,-1.720276000000000027e-01,-2.975768999999999775e-01,-1.918640000000000068e-01,-2.696532999999999847e-01,3.175353999999999677e-02,-1.941489999999999883e-02
1.084158405000000000e+10,1.262660000000000084e-03,-5.557631999999999850e-02,-1.870117000000000029e-01,-3.190612999999999921e-01,-1.966857999999999940e-01,-2.661742999999999748e-01,2.927779999999999966e-02,-2.635573999999999903e-02
1.091584147500000000e+10,3.013599999999999743e-04,-3.620529000000000108e-02,-2.390747000000000011e-01,-2.528991999999999907e-01,-2.242432000000000036e-01,-2.616576999999999931e-01,2.450561999999999879e-02,-2.678679999999999950e-02
1.099009890000000000e+10,5.287169999999999891e-03,-3.801726999999999884e-02,-2.331237999999999921e-01,-2.056580000000000075e-01,-2.441711000000000020e-01,-2.335204999999999920e-01,2.229690999999999965e-02,-2.946090999999999988e-02
1.106435632500000000e+10,1.891707999999999931e-02,-5.257797000000000165e-02,-2.222290000000000099e-01,-1.928710999999999898e-01,-2.428741000000000094e-01,-2.238616999999999968e-01,2.113152000000000086e-02,-2.850532999999999886e-02
1.113861375000000000e+10,2.179717999999999933e-02,-7.617949999999999722e-02,-2.427672999999999914e-01,-1.911925999999999903e-01,-2.561339999999999728e-01,-2.106322999999999945e-01,2.323151000000000035e-02,-3.333281999999999912e-02
1.121287117500000000e+10,-1.083374000000000012e-03,-7.405852999999999742e-02,-2.851256999999999819e-01,-1.790161000000000113e-01,-2.570189999999999975e-01,-1.924133000000000093e-01,2.667618000000000072e-02,-3.746033000000000002e-02
1.128712860000000000e+10,-1.293944999999999991e-02,-6.962585000000000302e-02,-3.025818000000000119e-01,-1.614684999999999870e-01,-2.658080999999999916e-01,-1.463623000000000007e-01,2.045440999999999926e-02,-3.643036000000000191e-02
1.136138602500000000e+10,-1.072693000000000084e-02,-5.464934999999999932e-02,-3.237610000000000210e-01,-1.525268999999999930e-01,-2.835082999999999909e-01,-1.409302000000000055e-01,1.323508999999999970e-02,-3.015137000000000025e-02
1.143564345000000000e+10,9.613000000000000017e-04,-4.518127000000000254e-02,-3.280333999999999750e-01,-1.206969999999999987e-01,-2.908935999999999744e-01,-1.268921000000000077e-01,8.304600000000000523e-03,-3.344344999999999957e-02
1.150990087500000000e+10,-1.777267000000000083e-02,-4.358291999999999722e-02,-3.502502000000000115e-01,-1.048279000000000016e-01,-2.927246000000000015e-01,-1.014709000000000028e-01,1.269530999999999958e-02,-3.652190999999999771e-02
1.158415830000000000e+10,-2.334595000000000073e-02,-4.769135000000000041e-02,-3.500977000000000117e-01,-9.149169999999999525e-02,-2.925110000000000210e-01,-9.078978999999999522e-02,1.993941999999999937e-02,-3.159332000000000112e-02
1.165841572500000000e+10,-2.568054000000000170e-02,-3.898621000000000031e-02,-3.139647999999999883e-01,-7.983397999999999883e-02,-2.944336000000000175e-01,-9.423827999999999372e-02,2.579116999999999868e-02,-3.168868999999999853e-02
1.173267315000000000e+10,-2.417754999999999904e-02,-5.153656000000000209e-02,-3.340149000000000035e-01,-7.540893999999999375e-02,-3.080139000000000071e-01,-6.597899999999999598e-02,2.083969000000000099e-02,-3.294753999999999738e-02
1.180693057500000000e+10,-2.793121000000000145e-02,-7.666016000000000497e-02,-3.372802999999999773e-01,-2.023314999999999836e-02,-3.013915999999999817e-01,-5.279541000000000095e-02,1.761245999999999992e-02,-3.228759999999999963e-02
1.188118800000000000e+10,-4.743195000000000050e-02,-8.897399999999999753e-02,-3.295592999999999995e-01,-5.767821999999999706e-03,-3.064574999999999938e-01,-5.297852000000000117e-02,1.521110999999999991e-02,-3.289604000000000139e-02
1.195544542500000000e+10,-3.819274999999999753e-02,-6.513214000000000503e-02,-3.455810999999999744e-01,5.126999999999999613e-03,-3.038330000000000197e-01,-2.468872000000000080e-02,1.516342000000000037e-02,-3.911590999999999679e-02
1.202970285000000000e+10,-3.079223999999999850e-02,-5.363463999999999732e-02,-3.629761000000000237e-01,-3.448486000000000173e-03,-2.933959999999999901e-01,4.272500000000000256e-03,9.704590000000000785e-03,-3.689193999999999807e-02
1.210396027500000000e+10,-3.179931999999999898e-02,-5.139160000000000256e-02,-3.742981000000000225e-01,3.027339999999999892e-02,-2.937775000000000247e-01,3.984069999999999973e-02,4.554749999999999771e-03,-2.619743000000000072e-02
1.217821770000000000e+10,-3.989410000000000178e-02,-4.466247999999999746e-02,-3.684997999999999885e-01,3.900150000000000144e-02,-2.974242999999999748e-01,5.239869999999999944e-02,5.153660000000000012e-03,-2.470779000000000031e-02
1.225247512500000000e+10,-3.097153000000000059e-02,-2.877044999999999950e-02,-3.524169999999999803e-01,6.893920000000000603e-02,-3.110961999999999894e-01,6.396480000000000221e-02,6.265640000000000272e-03,-2.177429000000000170e-02
1.232673255000000000e+10,-3.297424000000000188e-02,-4.198455999999999716e-02,-3.674927000000000055e-01,7.614139999999999797e-02,-2.971497000000000166e-01,8.303829999999999545e-02,9.365079999999999585e-03,-2.594948000000000046e-02
1.240098997500000000e+10,-4.555511000000000282e-02,-5.488586000000000159e-02,-3.638306000000000040e-01,1.005249000000000004e-01,-2.872467000000000215e-01,7.043459999999999999e-02,1.197242999999999918e-02,-2.860259999999999886e-02
1.247524740000000000e+10,-5.378722999999999838e-02,-5.767059000000000074e-02,-3.272399999999999753e-01,1.443786999999999987e-01,-2.873993000000000242e-01,8.633419999999999983e-02,1.360892999999999999e-02,-2.995681999999999859e-02
1.254950482500000000e+10,-6.478119000000000238e-02,-3.675078999999999846e-02,-2.596282999999999785e-01,1.415099999999999969e-01,-2.992705999999999977e-01,1.001282000000000005e-01,2.452849999999999909e-03,-3.784943000000000335e-02
1.262376225000000000e+10,-5.442046999999999857e-02,-3.063965000000000091e-02,-2.788544000000000023e-01,1.381378000000000050e-01,-2.825165000000000037e-01,1.155396000000000062e-01,-7.095336999999999521e-04,-3.575516000000000111e-02
1.269801967500000000e+10,-4.133606000000000086e-02,-4.292296999999999779e-02,-2.864226999999999745e-01,1.861115000000000130e-01,-2.636260999999999743e-01,1.496581999999999912e-01,-2.670287999999999937e-04,-3.111266999999999852e-02
1.277227710000000000e+10,-4.336547999999999792e-02,-4.305267000000000122e-02,-3.045958999999999750e-01,2.317200000000000093e-01,-2.660522000000000165e-01,1.927490000000000037e-01,-5.361557000000000302e-03,-1.488112999999999936e-02
1.284653452500000000e+10,-4.179001000000000243e-02,-2.362442000000000014e-02,-2.904967999999999995e-01,2.460326999999999931e-01,-2.334289999999999976e-01,2.022704999999999920e-01,-1.836776999999999941e-03,-2.013397000000000103e-02
1.292079195000000000e+10,-2.862548999999999996e-02,-2.021407999999999885e-02,-2.892455999999999916e-01,2.830199999999999938e-01,-2.150268999999999930e-01,2.218932999999999878e-01,-7.743834999999999694e-04,-2.273750000000000077e-02
1.299504937500000000e+10,-2.566527999999999865e-02,-3.334427000000000224e-02,-2.415770999999999891e-01,2.535705999999999793e-01,-2.065734999999999932e-01,2.276611000000000051e-01,1.010889999999999966e-03,-2.394295000000000104e-02
1.306930680000000000e+10,-3.910828000000000221e-02,-3.334045000000000064e-02,-2.620238999999999763e-01,2.760009999999999963e-01,-1.965941999999999967e-01,2.333374000000000004e-01,2.952579999999999788e-03,-2.355766000000000110e-02
1.314356422500000000e+10,-5.382918999999999898e-02,-2.043533000000000155e-02,-2.230834999999999901e-01,3.052062999999999859e-01,-1.897125000000000061e-01,2.400664999999999882e-01,1.064300000000000012e-03,-2.701759000000000105e-02
1.321782165000000000e+10,-4.416656000000000054e-02,-1.004028000000000038e-02,-1.805420000000000080e-01,2.879638999999999949e-01,-1.910706000000000071e-01,2.409209999999999963e-01,-8.697509999999999877e-04,-2.736281999999999950e-02
1.329207907500000000e+10,-3.754044000000000131e-02,-1.600265999999999841e-02,-1.719665999999999972e-01,3.055114999999999914e-01,-1.673279000000000016e-01,2.460022000000000042e-01,-7.503509999999999694e-03,-2.758408000000000040e-02
1.336633650000000000e+10,-4.196547999999999945e-02,-1.280974999999999996e-02,-1.545104999999999951e-01,3.376770000000000049e-01,-1.542663999999999980e-01,2.691040000000000099e-01,-9.387970000000000689e-03,-2.550888000000000114e-02
1.344059392500000000e+10,-3.731918000000000041e-02,-8.075713999999999462e-03,-1.135864000000000040e-01,3.958130000000000259e-01,-9.912108999999999503e-02,2.619933999999999874e-01,-1.143265000000000080e-02,-2.157784000000000091e-02
1.351485135000000000e+10,-3.236961000000000005e-02,-1.789093000000000063e-03,-4.754639000000000087e-02,3.910828000000000082e-01,-9.103393999999999375e-02,2.912292000000000214e-01,-9.012222000000000288e-03,-1.573180999999999885e-02
1.358910877500000000e+10,-1.680183000000000024e-02,-7.846831999999999765e-03,-5.514526000000000150e-02,3.898925999999999781e-01,-4.644775000000000292e-02,2.969359999999999777e-01,-1.216315999999999925e-02,-1.294518000000000058e-02
1.366336620000000000e+10,-1.845932000000000128e-02,-1.707648999999999972e-02,-3.352356000000000086e-02,3.768157999999999785e-01,-4.782104000000000216e-02,2.532348999999999850e-01,-8.908272000000000065e-03,-1.442431999999999916e-02
1.373762362500000000e+10,-3.474808000000000063e-02,-1.305389000000000028e-02,-4.479980000000000073e-02,3.914794999999999803e-01,-3.231811999999999879e-02,2.861633000000000093e-01,-7.051467999999999972e-03,-1.391601999999999943e-02
1.381188105000000000e+10,-3.815078999999999693e-02,-3.208159999999999831e-03,1.535030000000000075e-02,4.012145999999999768e-01,-2.188110000000000055e-02,2.764282000000000128e-01,-6.544112999999999840e-03,-1.423073000000000046e-02
1.388613847500000000e+10,-2.108383000000000132e-02,1.084899999999999927e-02,4.400629999999999820e-02,3.533935999999999744e-01,-3.305054000000000325e-02,3.022461000000000175e-01,-8.001328000000000260e-03,-1.540375000000000077e-02
1.396039590000000000e+10,-1.152039000000000014e-02,-1.128197000000000054e-03,5.801390000000000019e-02,3.310852000000000239e-01,-1.708983999999999981e-03,3.061522999999999883e-01,-9.483336999999999670e-03,-1.273154999999999946e-02
1.403465332500000000e+10,-1.486015000000000079e-02,-2.228737000000000166e-03,6.573489999999999889e-02,3.153076000000000212e-01,1.580809999999999854e-02,2.837524000000000157e-01,-1.241874999999999923e-02,-9.653091000000000796e-03
1.410891075000000000e+10,-1.104832000000000036e-02,3.773689000000000210e-03,9.442140000000000255e-02,3.488464000000000009e-01,2.703859999999999944e-02,2.933655000000000013e-01,-1.432037000000000067e-02,-1.171302999999999928e-02
1.418316817500000000e+10,-4.267693000000000354e-03,4.278660000000000102e-03,1.731262000000000079e-01,3.009032999999999847e-01,6.491089999999999360e-02,2.669372999999999885e-01,-1.082420000000000083e-02,-1.283645999999999919e-02
1.425742560000000000e+10,-6.258488000000000419e-03,-2.111912000000000077e-03,1.837005999999999917e-01,2.826691000000000065e-01,9.010310000000000541e-02,2.397919000000000023e-01,-9.165763999999999856e-03,-8.941650000000000639e-03
1.433168302500000000e+10,-1.588153999999999955e-02,-2.195358000000000118e-03,1.680298000000000069e-01,2.813109999999999777e-01,1.025695999999999969e-01,2.389832000000000067e-01,-8.523941000000000157e-03,-7.409096000000000432e-03
1.440594045000000000e+10,-1.869869000000000045e-02,6.967540000000000365e-03,2.145385999999999960e-01,3.475342000000000153e-01,1.011047000000000057e-01,2.152100000000000124e-01,-6.041526999999999661e-03,-7.840157000000000376e-03
1.448019787500000000e+10,-1.939582999999999932e-02,1.159381999999999947e-02,3.439026000000000027e-01,3.547363000000000044e-01,1.218414000000000025e-01,2.284393000000000118e-01,-8.857250000000000539e-03,-5.034447000000000054e-03
1.455445530000000000e+10,-6.870270000000000370e-03,1.305771000000000015e-02,3.343505999999999978e-01,2.236327999999999927e-01,1.051330999999999932e-01,2.175597999999999976e-01,-9.638785999999999882e-03,-3.626822999999999939e-03
1.462871272500000000e+10,-2.811431999999999994e-03,2.936840000000000023e-03,2.402343999999999868e-01,2.131348000000000131e-01,1.104736000000000051e-01,2.243042000000000091e-01,-8.700371000000000146e-03,-5.268097000000000231e-03
1.470297015000000000e+10,-1.925468000000000058e-03,-4.179478000000000034e-04,2.646179000000000170e-01,2.024230999999999947e-01,1.187133999999999967e-01,2.102051000000000058e-01,-6.157875000000000154e-03,-3.004073999999999807e-03
1.477722757500000000e+10,-1.203536999999999966e-03,-1.080035999999999930e-03,2.770080999999999793e-01,1.561889999999999945e-01,1.460266000000000064e-01,2.012328999999999923e-01,-6.493567999999999910e-03,1.212119999999999908e-03
1.485148500000000000e+10,3.231524999999999849e-03,-4.293441999999999745e-03,3.024901999999999869e-01,9.793090000000000128e-02,1.550597999999999976e-01,1.749877999999999989e-01,2.641915999999999796e-03,1.479148999999999915e-03
1.492574242500000000e+10,8.093833999999999404e-03,-8.626938000000000661e-03,3.005371000000000015e-01,1.365661999999999987e-01,1.589660999999999991e-01,1.576538000000000106e-01,3.531456000000000092e-03,6.691932999999999736e-03
1.499999985000000000e+10,5.181309999999999735e-03,-1.820277999999999827e-02,3.519439999999999791e-01,1.135864000000000040e-01,1.656189000000000133e-01,1.375122000000000011e-01,4.746437000000000052e-03,4.316330000000000167e-03
